io,hora,ativo,posicao,direcao,lucro,AC_Var,AC_cx,AC_norm,AD_Var,AD_cx,AD_norm,ADX_FW,adx_cx,adx_norm,ATR_Var,ATR_cx,ATR_norm,BB_Delta_Bruto,BB_Delta_Bruto_Cx,BB_Delta_Bruto_norm,Banda_Delta_Valor,BB_Posicao_Percent,BB_Posicao_Percent_Cx,BB_Posicao_Percent_norm,BullsP_Var,BullsP_Var_Cx,BullsP_norm,BearsP_Var,BearsP_Var_Cx,BearsP_norm,BWMFI_Var,BWMFI_Var_Cx,BWMFI_norm,CCI_Var,CCI_Var_Cx,CCI_norm,DeMarker_Var,DeMarker_Var_Cx,DeMarker_norm,DP_DMM20,DP_PAAMM20,DP_MM20MM50,DP_D,Hilo_Direcao,MACD_FW,MACD_Cx_0,MACD_Cx_1,MACD_Diff_Angulo_LS,MACD_Distancia_Linha_Sinal,MACD_Distancia_Linha_Zero,MACD_Normalizacao,MACD_Normalizacao_Zero,MFI_FW,MFI_Cx,MFI_norm,Momentum_Var,Momentum_Var_Cx,Momentum_norm,RSI_Var,RSI_Var_Cx,RSI_norm,Stoch_FW,Stoch_Cx_0,Stoch_Cx_1,Stoch_norm_1,Stoch_norm_2,Volume_FW,Volume_Cx,Volume_norm,WPR_Var,WPR_Var_Cx,WPR_norm
"DEAL_ENTRY_OUT","2019.01.16 15:47:42","WIN$N","28","DEAL_TYPE_BUY","-13.00000000","30.65882353","-7.96314188","0.55243416","-409684.28292207","-17.17316572","0.24961752","35.63548523","-4.72846725","0.80464280","103.92857143","-7.43140797","0.01492537","71.68012277","-26.56505118","0.34901982","71.68012277","67.22932317","-26.56505118","0.47981399","160.16140274","-26.56505118","0.25312004","60.16140274","-26.56505118","0.25312004","0.01173158","23.75701226","0.84874404","51.19530898","-26.56505118","0.45340793","0.65079365","-26.56505118","0.67079549","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","61.88241583","-3.46831837","4.95831432","-8.42663269","0.29058866","0.87514564","0.83314271","0.87514564","63.14345079","-22.39362371","0.80012460","100.11109935","-17.31268056","0.40752517","54.97355605","-26.56505118","0.35476490","61.69154229","-20.80771523","-9.15697232","0.55974446","0.90182801","8524.00000000","-0.84404210","0.40752517","-50.68493151","-24.30454927","0.19903324"
"DEAL_ENTRY_IN","2019.01.17 09:35:33","WIN$N","30","DEAL_TYPE_BUY","0.00000000","16.55588235","16.07084062","0.86996880","-422868.95566724","14.20297013","1.00000000","25.18278061","23.01122974","0.95485504","89.64285714","-18.23940085","0.00000000","57.19965035","-1.41640678","0.68041266","95.33275058","51.31119683","13.34603149","0.32177906","20.76396253","9.34804543","0.40926541","-39.23603747","14.40734782","0.40926541","0.00814885","21.76981965","0.30113503","4.81927711","13.56997783","0.32157887","0.47154472","0.33028083","0.09925926","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","-4.56090040","4.40399503","-5.80482999","10.20882503","-0.32987387","-0.17489219","0.22743605","0.15403189","54.95231642","5.63991377","0.74924995","100.01057418","26.56505118","0.00000000","51.41154794","11.49037942","0.33580738","39.74358974","17.71401135","5.63175955","0.33080563","0.08742941","7363.00000000","-0.98262178","0.00000000","-55.12820513","11.88865804","0.32812500"
"DEAL_ENTRY_OUT","2019.01.17 09:39:41","WIN$N","30","DEAL_TYPE_SELL","10.00000000","19.96764706","16.62350067","0.91521061","-412701.95566724","20.65419290","1.00000000","26.53826249","26.56505118","1.00000000","93.92857143","-14.87568200","0.11842105","58.11161674","2.84428503","0.72664992","96.85269456","69.27325486","18.41498826","0.49459227","20.76396253","15.54001400","0.59496645","-39.23603747","12.92879743","0.59496645","0.00814885","-12.13357513","0.00000000","68.00242866","18.51372894","0.49078386","0.51492537","14.96062638","0.22573798","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","-0.17343601","9.15377109","-5.27429460","14.42806569","-0.18032577","-0.00665057","0.47585348","0.32227351","60.00014283","11.64062624","0.94741471","100.06873216","26.56505118","1.00000000","54.90255443","16.87495776","0.49234601","44.44444444","20.07152586","6.99609172","0.41955836","0.08742941","7363.00000000","-0.98262178","1.00000000","-41.02564103","17.57125878","0.50000000"
"DEAL_ENTRY_IN","2019.01.17 11:16:49","WIN$N","32","DEAL_TYPE_BUY","0.00000000","36.30882353","5.80975209","1.00000000","-428270.24267485","11.20919565","0.30659652","16.84206691","-1.20565914","0.02902414","126.42857143","-16.35581710","0.83333333","83.93425999","-9.81183333","0.87032857","88.35185262","50.83398603","13.47593013","0.60358490","50.67764837","8.44907148","0.66130389","-44.32235163","10.48568513","0.66130389","0.00978978","20.45041689","1.00000000","-1.14547537","11.81158378","0.58348003","0.36718750","16.96169728","0.40869632","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-38.61352177","9.77817213","-4.00432035","13.78249248","0.18217405","-0.58894298","1.00000000","0.41105702","26.32487010","4.58142341","0.06928873","99.84676354","7.76914549","0.00000000","50.10433474","13.98574622","0.60601673","68.51851852","22.46355957","18.97209671","0.84836475","0.30895317","9704.00000000","-21.49281900","0.00000000","-52.74725275","14.53445508","0.46121884"
"DEAL_ENTRY_OUT","2019.01.17 11:20:02","WIN$N","32","DEAL_TYPE_SELL","10.00000000","45.93823529","3.99616358","1.00000000","-418613.09981770","17.41721063","0.55922610","21.36988475","19.58487714","0.36347149","122.85714286","-19.09349200","0.77160494","82.89849215","-12.19998013","0.83752149","78.95094490","64.11364634","11.04442761","0.74047960","82.72369860","9.07966327","0.75626263","-22.27630140","16.14973815","0.75626263","0.00824046","25.34267599","1.00000000","44.75043029","11.04917481","0.72182755","0.31932773","-5.39356545","0.29056158","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-24.83200726","16.76323637","-0.65247508","17.41571145","0.57708160","-0.12907625","1.00000000","0.87092375","22.81079874","-26.56505118","0.00000000","99.82577477","-17.17491180","0.00000000","53.72109763","10.89683396","0.78065859","92.40506329","19.31276177","20.02978544","1.00000000","0.61062260","12742.00000000","10.23673906","0.00000000","-38.88888889","11.84207612","0.61979010"
"DEAL_ENTRY_IN","2019.01.17 14:28:44","WIN$N","34","DEAL_TYPE_SELL","0.00000000","-12.93823529","-13.11822774","0.15420753","-400290.83063054","-16.46501015","0.00000000","52.31606666","-26.56505118","0.52752559","116.78571429","-7.94347181","0.00000000","99.11125062","-10.35764031","0.00000000","58.30073566","49.39461969","-24.93754154","0.00000000","194.79260779","-26.56505118","0.00000000","24.79260779","-26.56505118","0.00000000","0.01211344","23.95438241","0.65478494","-5.30679934","-25.55601957","0.00000000","0.58904110","-26.56505118","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","137.80680494","-26.56505118","-3.97034531","-22.59470587","-0.78470104","0.00000000","0.00000000","0.00000000","62.23033322","-26.56505118","0.00000000","100.08412640","-26.56505118","0.34955202","55.78700325","-26.56505118","0.00000000","40.36697248","-25.57200272","-26.56505118","0.00000000","0.50191021","14034.00000000","-5.47961465","0.34955202","-71.42857143","-20.98763577","0.00000000"
"DEAL_ENTRY_OUT","2019.01.17 14:30:21","WIN$N","34","DEAL_TYPE_BUY","9.00000000","-41.87058824","-25.47721128","0.00000000","-397473.15541686","-7.30151926","0.00000000","45.46235271","-22.23673487","0.00000000","112.14285714","-14.70830390","0.00000000","93.17059622","-11.63341922","0.00000000","71.66968940","36.63741512","-16.66200691","0.00000000","72.67937811","-19.58597471","0.00000000","-57.32062189","-13.19093857","0.00000000","0.00899965","20.41306590","1.00000000","-40.80905284","-17.06306297","0.00000000","0.56953642","-12.92424763","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","122.04070069","-21.68321079","-4.72976020","-16.95345059","-0.76426868","0.00000000","0.00000000","0.00000000","56.62578692","-17.55358328","0.00000000","99.93697148","-13.30599264","0.00000000","52.76021859","-14.82064038","0.00000000","19.53488372","-19.43780030","-23.59960877","0.00000000","0.00000000","14445.00000000","-8.07182088","0.00000000","-94.80519481","-14.84928414","0.00000000"
"DEAL_ENTRY_IN","2019.01.17 15:47:06","WIN$N","36","DEAL_TYPE_SELL","0.00000000","3.35882353","-4.95305441","0.87434966","-364924.71681131","-21.25005436","0.71279629","26.03418843","-14.46166292","0.09749627","79.28571429","-12.74528947","0.00000000","40.88031311","-15.00731219","0.03797151","68.13385518","48.77691739","-20.53468988","0.00000000","82.99389700","-17.22322974","0.02612397","22.99389700","-26.56505118","0.02612397","0.00969619","25.60379507","1.00000000","4.19287212","-20.23477907","0.00000000","0.61538462","-7.13972076","0.45046292","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","75.87524302","-10.13780974","-5.56972937","-4.56808037","-0.34715813","0.00000000","0.00000000","0.00000000","65.07861612","-25.04122639","0.22052301","100.03147458","-21.25705347","0.00000000","57.11497836","-21.20178096","0.00000000","55.55555556","-23.14779014","-19.09248054","0.42832604","0.82739065","6188.00000000","-25.18142707","0.00000000","-58.82352941","-21.40413024","0.06634747"
"DEAL_ENTRY_OUT","2019.01.17 15:48:05","WIN$N","36","DEAL_TYPE_BUY","-11.00000000","3.35882353","-4.95305441","0.87434966","-358295.21681131","-8.55188032","0.87222079","26.03418843","-14.46166292","0.09749627","79.28571429","-12.74528947","0.00000000","41.71282776","-11.62515505","0.04818143","69.52137961","74.09330784","-11.19012264","0.38724949","82.99389700","-17.77827711","0.00000000","22.99389700","-26.56505118","0.00000000","0.00969619","18.24151264","0.70212644","71.44266825","-13.40988526","0.31816413","0.61538462","-7.13972076","0.45046292","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","79.46498661","-8.04926208","-5.84684061","-2.20242147","-0.28409459","0.00000000","0.00000000","0.00000000","64.20521764","-26.38129475","0.17730736","100.07868646","-16.12508658","0.00000000","62.04552437","-15.52004592","0.20276565","61.43790850","-22.10797199","-16.26543376","0.54014618","0.82739065","6188.00000000","-25.18142707","0.00000000","-41.17647059","-16.01020414","0.37334508"
"DEAL_ENTRY_IN","2019.01.18 09:21:44","WIN$N","38","DEAL_TYPE_SELL","0.00000000","-73.47647059","9.25493737","0.25819577","-353261.76400871","21.24368818","0.38796640","25.47167733","-26.56505118","0.00000000","142.85714286","6.20344790","0.98863636","88.13875425","-5.36300333","0.39276215","65.28796611","49.60289886","19.85660598","0.26281737","-12.80289495","13.68003919","0.23755507","-147.80289495","25.67613821","0.23755507","0.01232989","9.73384846","0.35726332","-1.47492625","19.84286672","0.23364338","0.50282486","12.52967962","0.13637381","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","34.56245419","-2.68181609","-7.80449156","5.12267548","-0.51460587","0.00000000","0.00000000","0.00000000","52.51740615","7.24395113","0.15890785","100.04701457","22.14082273","0.07907304","53.82523855","20.11100707","0.26506936","22.51655629","17.67336531","0.60006487","0.19198632","0.00000000","10949.00000000","7.47032951","0.07907304","-65.68627451","19.30213568","0.34725985"
"DEAL_ENTRY_OUT","2019.01.18 09:25:14","WIN$N","38","DEAL_TYPE_BUY","-11.00000000","-37.07647059","22.13555410","0.48002366","-347423.75264508","14.08197194","0.54473827","27.06085461","-9.87723700","0.07873257","142.85714286","-0.84252426","0.96666667","87.34552078","-9.41385285","0.40593838","79.40501889","59.33075895","16.14724510","0.34415579","54.02609004","15.24923877","0.31870048","-55.97390996","26.56505118","0.31870048","0.01030542","12.50257454","0.56600353","30.10209452","15.87992346","0.29827050","0.52688172","14.56385182","0.20078896","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","39.33909288","1.77589192","-7.66581188","9.44170380","-0.33993301","0.06201018","0.08555867","0.06201018","52.26897083","9.83157319","0.15246572","100.07311850","18.03295062","0.00000000","56.10877652","15.47930629","0.33686553","36.89655172","23.58671089","14.86743166","0.37788308","0.05643142","10674.00000000","10.57050864","0.00000000","-56.86274510","14.36584163","0.43932114"
"DEAL_ENTRY_IN","2019.01.18 11:39:09","WIN$N","40","DEAL_TYPE_SELL","0.00000000","-56.15000000","8.23750433","0.15320073","-269568.43552930","-13.18397641","0.44277122","36.64627313","-7.19673455","0.00084921","127.85714286","-6.73292133","0.00000000","149.47307450","-11.66512162","0.33145304","142.35530905","49.83274580","-15.35579278","0.00000000","128.26288823","-0.83187125","0.06144891","23.26288823","-11.92670369","0.06144891","0.00972312","26.56505118","0.79084285","-2.88600289","-16.61008097","0.00000000","0.58955224","-16.26043167","0.00000000","1.00000000","-1.00000000","1.00000000","0.00000000","-1.00000000","143.92772531","-9.38120541","-6.25916171","-3.12204371","-0.65187589","0.00000000","0.00000000","0.00000000","57.65160716","-12.27618258","0.08588126","99.96372305","-13.03064952","0.11810639","57.88114839","-19.44864815","0.00000000","14.90384615","-5.03804906","-6.16708373","0.00000000","0.00000000","10799.00000000","6.60817556","0.11810639","-86.41975309","-17.36297446","0.00000000"
"DEAL_ENTRY_OUT","2019.01.18 11:40:43","WIN$N","40","DEAL_TYPE_BUY","-11.00000000","-57.94411765","3.01153187","0.14425277","-269835.46410073","-12.19617684","0.38039078","31.31018456","-10.91263022","0.00000000","130.71428571","-4.68589984","0.02666667","123.59288005","-11.43849712","0.09767273","70.62450289","53.23643239","-12.38320546","0.12306252","108.51104705","-18.51293406","0.00000000","-66.48895295","-25.34069365","0.00000000","0.01209232","25.62823260","1.00000000","11.54401154","-12.65972255","0.12529106","0.55633803","-18.59054219","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","-1.00000000","131.92550869","-9.70810115","-7.37435316","-2.33374799","-0.59070791","0.00000000","0.00000000","0.00000000","53.12577201","-15.98067574","0.00000000","100.05184302","-8.88992562","0.00000000","60.04352022","-16.27167447","0.18570222","18.13725490","-4.52975598","-4.89218258","0.03957999","0.00000000","14472.00000000","16.23403081","0.00000000","-74.07407407","-10.76319209","0.21468651"
"DEAL_ENTRY_IN","2019.01.18 12:33:27","WIN$N","42","DEAL_TYPE_SELL","0.00000000","-6.90588235","14.43184379","0.59167773","-271632.49281354","-20.95240373","0.12177785","31.98848055","12.59678587","0.21182587","107.14285714","11.30993247","0.10322581","45.47130964","-22.73264732","0.00000000","37.89275803","48.13068942","-21.72078054","0.26216010","141.90041000","-0.23586236","0.32973408","21.90041000","-17.77873262","0.32973408","0.00805802","4.33554671","0.46766380","-6.97865353","-21.81143690","0.29417250","0.55000000","1.20084010","0.42453817","-1.00000000","-1.00000000","1.00000000","0.00000000","1.00000000","83.16786037","-4.30259139","-4.97029189","0.66770050","-0.24368142","0.00000000","0.00000000","0.00000000","67.18129460","3.06542822","0.68945538","100.02590539","-9.15622406","0.67288847","56.14855790","-26.56505118","0.01993469","69.73684211","-4.70718577","10.96988553","0.74051175","0.71505749","14892.00000000","21.83565567","0.67288847","-54.54545455","-22.32213252","0.43811610"
"DEAL_ENTRY_OUT","2019.01.18 12:35:02","WIN$N","42","DEAL_TYPE_BUY","-13.00000000","-5.75000000","4.41977346","0.72276527","-268001.82614687","-10.37047738","0.21563209","32.07170465","0.56079352","0.22706506","102.85714286","-3.17983012","0.02580645","37.77618297","-21.13144250","0.00000000","25.18412198","81.50132984","2.39691807","0.93689574","114.48606572","-26.19976253","0.00736358","-35.51393428","-4.36721613","0.00736358","0.00918105","26.56505118","1.00000000","100.78594545","0.45887927","0.88531393","0.52127660","-10.95571233","0.38378670","-1.00000000","1.00000000","1.00000000","0.00000000","1.00000000","82.07440734","-5.48101210","-5.35650479","-0.12450731","-0.22492523","0.00000000","0.00000000","0.00000000","61.35062392","-9.49363761","0.59707368","100.07252759","-4.36841282","0.00000000","60.13148422","-12.04617990","0.33419196","62.09150327","-13.64090384","-0.45375245","0.70265105","0.78866276","16338.00000000","15.58005950","0.00000000","-34.54545455","-4.35935189","0.66117978"
"DEAL_ENTRY_IN","2019.01.18 12:35:17","WIN$N","44","DEAL_TYPE_SELL","0.00000000","-7.45588235","3.43930155","0.70756571","-270642.95948020","-15.48071628","0.16063639","32.07170465","0.56079352","0.22706506","105.71428571","5.29008121","0.07741935","36.43020725","-21.57106182","0.00000000","24.28680483","48.49026387","-18.09192396","0.29151550","114.48606572","-21.95407086","0.08982392","-35.51393428","-17.36692844","0.08982392","0.00918105","26.56505118","1.00000000","4.54201363","-16.60025974","0.35736899","0.52127660","-10.95571233","0.38378670","-1.00000000","1.00000000","1.00000000","0.00000000","1.00000000","77.68694295","-7.46749738","-5.16782524","-2.29967214","-0.28263895","0.00000000","0.00000000","0.00000000","60.81344251","-9.94592493","0.58577710","100.01554163","-9.63183642","0.00000000","55.99490751","-20.55765777","0.02363016","54.90196078","-18.26382358","-2.35490440","0.59564031","0.78866276","16338.00000000","15.58005950","0.00000000","-54.54545455","-13.70915690","0.43811610"
"DEAL_ENTRY_OUT","2019.01.18 12:36:58","WIN$N","44","DEAL_TYPE_BUY","-11.00000000","-9.84411765","1.90220368","0.68628633","-264210.18978323","-2.75445510","0.29458443","30.94437080","-2.99067741","0.19910981","108.21428571","12.52880771","0.12258065","37.35237610","-21.27796557","0.00000000","24.90158406","76.77205855","-0.62687901","0.84443650","114.48606572","-23.51483618","0.06013820","-35.51393428","-26.56505118","0.06013820","0.00918105","23.85038829","0.88420695","84.50704225","-2.50622788","0.79601620","0.50515464","-13.07065505","0.35195093","-1.00000000","1.00000000","1.00000000","0.00000000","1.00000000","81.27668654","-5.87103840","-5.31958190","-0.55145650","-0.23622205","0.00000000","0.00000000","0.00000000","58.42749454","-11.93902501","0.53560215","100.06216650","-5.33356652","0.25321272","59.51580626","-14.24074294","0.28796871","60.78431373","-14.49694492","-0.79961355","0.68319455","0.78866276","16338.00000000","15.58005950","0.25321272","-38.18181818","-6.09183744","0.62062275"
